Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Catholic,2,684,St Joseph's School,Primary,O,5,2,7,1,0,1,1,1,2,1,1,2,1,1,2,2,3,5,1,2,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Catholic,2,690,Mercy Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,42,99,42,55,97,27,49,76,43,35,78,33,37,70,33,36,69,0,0,0,489,489
Catholic,2,691,St Patrick's School,Primary,O,29,26,55,15,29,44,15,24.2,39.2,31,11,42,16,20,36,20,23,43,16,20,36,0,0,0,295.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.2
Catholic,2,707,St Columba's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,168,168,0,165,165,0,165,165,0,161,161,0,179,179,0,0,0,1000,1000
Catholic,2,715,St Michael's School,Primary,O,1,8,9,9,3,12,4,8,12,12,3,15,6,10,16,3,7,10,2,9,11,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
Catholic,2,724,St Mary's School,Primary,O,12,17,29,13,13,26,17,16,33,13,14,27,9,12,21,19,15,34,11,9,20,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
Catholic,2,726,St Kilian's School,Primary,O,17,27,44,21,23,44,20,13,33,17,19,36,19,19,38,18,13,31,17.6,16,33.6,0,0,0,259.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259.6
Catholic,2,733,Genazzano FCJ College,Pri/Sec,O,0,14,14,0,14,14,0,19,19,0,24,24,0,25,25,0,52,52,0,56,56,0,0,0,204,0,140,140,0,154,154,0,153,153,0,162.6,162.6,0,153,153,0,154,154,0,0,0,916.6,1120.6
Catholic,2,753,St Augustine's School,Primary,O,25,25,50,27,39,66,15,10,25,22,22,44,15,20,35,15,13,28,24,25,49,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297
Catholic,2,782,St Patrick's School,Primary,O,1.4,6,7.4,5,7,12,3,3,6,6,5,11,3,14,17,6,7,13,6,8,14,0,0,0,80.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.4
Catholic,2,836,St Patrick's School,Primary,O,28,24,52,23,34,57,24,26.4,50.4,36,18,54,22,21,43,27,28,55,18,23,41,0,0,0,352.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.4
Catholic,2,840,St Thomas' School,Primary,O,7,13,20,5,5,10,10.2,4,14.2,5,10,15,9,9,18,10,9,19,6,5,11,0,0,0,107.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.2
Catholic,2,841,St Joseph's School,Primary,O,26,26,52,25,28,53,29,34,63,20,24,44,23,20,43,29,24,53,17,27,44,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352
Catholic,2,848,St Joseph's School,Primary,O,33,25,58,27,34,61,21,21,42,21,22,43,14,21,35,11,16,27,18,23,41,0,0,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307
Catholic,2,909,St John's School,Primary,O,21,28,49,18,13,31,23,21,44,18,35,53,21,13,34,16,23,39,14,29,43,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Catholic,2,914,Our Lady of Mercy College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,193,0,180,180,0,201,201,0,184,184,0,181,181,0,179,179,0,0,0,1118,1118
Catholic,2,915,St Joseph's School,Primary,O,23,28,51,21,28,49,27,16,43,26,15,41,23,32.4,55.4,13,21,34,10,12,22,0,0,0,295.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.4
Catholic,2,923,St Brigid's School,Primary,O,22,21,43,22,21,43,16,23,39,20,21,41,16,26,42,18,17,35,18,24,42,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Catholic,2,924,St Columba's School,Primary,O,11,23,34,21,27,48,23,23,46,23,24,47,13,22,35,21,16,37,25,15,40,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Catholic,2,931,Our Lady Help of Christians School,Primary,O,23,24,47,27,22,49,16,27,43,24,20,44,13,16,29,12,21,33,15,19,34,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Catholic,2,932,St Anthony's School,Primary,O,12,7,19,8.4,8,16.4,12,10,22,18,12,30,8,5,13,8,12,20,4,9,13,0,0,0,133.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.4
Catholic,2,935,St Mary's School,Primary,O,18,16,34,23,17,40,26,13,39,15,17,32,19,18,37,26,22,48,26,29,55,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Catholic,2,937,Sacred Heart School,Primary,O,24,17,41,20,24,44,18,11.4,29.4,17,20,37,16,20,36,11,22,33,11,19,30,0,0,0,250.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.4
Catholic,2,950,St Joseph's School,Primary,O,18,22,40,22,18,40,16,25,41,21,16,37,14,22,36,20,25,45,16,20,36,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275
Catholic,2,954,St Mary's School,Primary,O,24,27,51,21,21,42,31,22,53,28,26,54,27,23,50,23,30,53,30,20,50,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Catholic,2,955,St Joseph's School,Primary,O,12,7,19,2,9,11,7,3,10,3,7,10,9,8,17,9,8,17,6,10,16,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Catholic,2,956,De La Salle College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,0,0,0,16,0,16,24,0,24,28,0,28,0,0,0,68,195,0,195,207,0,207,194,0,194,187,0,187,175,0,175,181,0,181,0,0,0,1139,1207
Catholic,2,962,St Margaret Mary's School,Primary,O,11,10,21,18,14,32,12.2,11,23.2,6,9,15,10,11,21,12,8,20,10,8,18,0,0,0,150.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.2
Catholic,2,981,St Francis Xavier School,Primary,O,29,20,49,31,17,48,23,26,49,27,25,52,19,21,40,20,19,39,24,26,50,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327
Catholic,2,991,St Laurence O'Toole School,Primary,O,20,13,33,10,8,18,14,19,33,7,12,19,15,6,21,7,11,18,10,15,25,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
Catholic,2,999,St Joseph's School,Primary,O,11,7,18,3,5,8,6,0,6,5,5,10,4,5,9,2,5,7,10,7,17,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
Catholic,2,1013,St Brigid's School,Primary,O,23,15,38,24,15,39,19,19,38,11,18,29,12,14,26,13,15,28,14,12,26,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224
Catholic,2,1015,St James School,Primary,O,6,6,12,8,5,13,9,6,15,5,6.4,11.4,9,6,15,8,10,18,4,6,10,0,0,0,94.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.4
Catholic,2,1024,St Mary's School,Primary,O,22,26,48,30,15,45,22,17,39,17.2,14,31.2,18,22,40,14,11,25,8,14,22,0,0,0,250.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.2
Catholic,2,1033,Holy Rosary School,Primary,O,22,19,41,18,31,49,18,19,37,11,13,24,12,16,28,15,13,28,12,14,26,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233
Catholic,2,1036,St Aloysius' School,Primary,O,8,5,13,9,9,18,5,8,13,4,9,13,5,5,10,6,6,12,6,6,12,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Catholic,2,1041,St Anthony's School,Primary,O,17,21,38,19,15,34,19,17,36,21,17,38,16,6,22,16,18,34,20,21,41,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
Catholic,2,1045,St Joseph's School,Primary,O,29.8,17,46.8,25,27,52,33,13,46,21,21,42,14,13,27,22,13,35,7,6,13,0,0,0,261.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.8
Catholic,2,1058,St Mary's School,Primary,O,7,11,18,6,8,14,13,6,19,6,7,13,6,11,17,14,8,22,7,12,19,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Catholic,2,1067,Holy Rosary School,Primary,O,8,27,35,13,14,27,13,12,25,15,14,29,13,15,28,14,13,27,13,15,28,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Catholic,2,1070,St Columba's School,Primary,O,14,9,23,9,11,20,19.4,6,25.4,10,14,24,12,13,25,14,12,26,14,16,30,0,0,0,173.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.4
Catholic,2,1072,Our Lady of the Rosary,Primary,O,16,12,28,20,25,45,19,17,36,21,20,41,22,20,42,16,21,37,22,16,38,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267
Catholic,2,1084,St Mary's School,Primary,O,25,28,53,27,23,50,40,27,67,29,33,62,40,40,80,27.6,38,65.6,42,45,87,0,0,0,464.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.6
Catholic,2,1097,St Mary's School,Primary,O,8,8,16,6,6,12,13,10,23,5,5,10,6,9,15,10,5,15,7,4,11,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Catholic,2,1099,St Brendan's School,Primary,O,5,8,13,4,4,8,6,2,8,3,4,7,3,2,5,5,3,8,7,2,9,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Catholic,2,1101,Our Lady of the Immaculate Conception School,Primary,O,20,32,52,26,23,49,23.4,19,42.4,26,25,51,27,27,54,31,24,55,27,24,51,0,0,0,354.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.4
Catholic,2,1108,St Mary's School,Primary,O,19,20,39,12,16,28,25,20,45,17,11,28,15,26,41,12,18,30,12,13,25,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236
Catholic,2,1109,St John's School,Primary,O,15,18,33,14,13,27,14,12,26,15,18,33,6,7,13,5,9,14,10,12,22,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168
Catholic,2,1122,St Brigid's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,32,71,34,42,76,36,45,81,29,49,78,24,30,54,20,30,50,0,0,0,410,410
Catholic,2,1130,St Aloysius' School,Primary,O,6,8,14,7,9,16,5,13,18,10,3,13,8,9,17,5,8,13,1,5,6,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97
Catholic,2,1134,St Joan of Arc School,Primary,O,24,20,44,24,22,46,20,22,42,22,25,47,22,26,48,9,20,29,11,16,27,0,0,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283
Catholic,2,1136,St John's School,Primary,O,7,11,18,12,9,21,6,10,16,7,6,13,14,2,16,7,6,13,4,12,16,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113
Catholic,2,1146,St John's School,Primary,O,8,17,25,21,12,33,21,19,40,19,14,33,14,13,27,15,11,26,20,8,28,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212
Catholic,2,1152,St Joseph's School,Primary,O,20,35,55,30,31,61,23,20,43,32,26,58,29,13,42,31,27,58,16,23,39,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Catholic,2,1164,Mary Immaculate School,Primary,O,6,10,16,13,12,25,10,20,30,13,9,22,18,11,29,4,13,17,10,16,26,0,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165
Catholic,2,1173,St Joseph's School,Primary,O,5,3,8,6,3,9,6,2,8,4,4,8,5,5,10,0,1,1,1,4,5,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49
Catholic,2,1176,Our Lady of Lourdes School,Primary,O,4,7,11,9,7,16,4,6,10,2,6,8,9,8,17,2,0,2,2,2,4,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68
Catholic,2,1177,St Joseph's School,Primary,O,0,3,3,4,2,6,3,0,3,0,3,3,4,4,8,1,6,7,1,7,8,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Catholic,2,1188,St Mary's School,Primary,O,18,23,41,11,11,22,17,26,43,16,14,30,13,16,29,21,28,49,14,15,29,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243
Catholic,2,1193,St Therese's School,Primary,O,46,36,82,47,25,72,27,42,69,42,38,80,31,35,66,37.4,44,81.4,33,35,68,0,0,0,518.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518.4
Catholic,2,1196,Sacred Heart School,Primary,O,9,6,15,3,6,9,3,3,6,7,5,12,7,5,12,2,7,9,6,5,11,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
Catholic,2,1206,Our Lady of Good Counsel School,Primary,O,27,18,45,35,25,60,29,31,60,31,32,63,35,23,58,6,25,31,14,24,38,0,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355
Catholic,2,1212,St Kevin's School,Primary,O,9,22,31,10,16,26,13,9,22,9,16,25,11,9,20,7,16,23,13,6,19,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Catholic,2,1217,St Joseph's School,Primary,O,30,21,51,26,22,48,22,34,56,23,22,45,26,22,48,19,29,48,24,16,40,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336
Catholic,2,1221,St Finbar's School,Primary,O,21,30,51,24,28,52,20.2,27,47.2,24,29,53,24,24,48,19,26,45,18,23,41,0,0,0,337.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337.2
Catholic,2,1226,Loreto Mandeville Hall,Pri/Sec,O,0,22,22,0,22,22,0,23,23,0,32,32,0,32,32,0,47,47,0,68,68,0,0,0,246,0,113,113,0,121,121,0,91,91,0,104,104,0,98,98,0,94,94,0,0,0,621,867
Catholic,2,1229,St Dominic's School,Primary,O,28,23,51,23,22,45,28,27,55,25.1,19,44.1,17,27,44,16,16,32,17,10,27,0,0,0,298.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.1
Catholic,2,1231,St Mary's School,Primary,O,19,32,51,16.4,20,36.4,13,28,41,17,17,34,25,21,46,18,12,30,12,28,40,0,0,0,278.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.4
Catholic,2,1252,Holy Rosary School,Primary,O,7,1,8,6,5,11,2,1,3,4,6,10,8,1,9,5,6,11,1.4,8,9.4,0,0,0,61.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.4
Catholic,2,1253,St Mary's School,Primary,O,4,1,5,5,5,10,2,3,5,8,6,14,5,5,10,5,3,8,10,9,19,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Catholic,2,1260,St Joseph's School,Primary,O,16,15,31,13,20,33,11.6,6,17.6,10,13,23,3,7,10,13,5,18,11,9,20,0,0,0,152.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.6
Catholic,2,1265,St Fidelis' School,Primary,O,25,41,66,16,18,34,29,33,62,23,21,44,24,30,54,25,21,46,25,25,50,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Catholic,2,1272,St Francis Xavier's School,Primary,O,25,22,47,20,26,46,31,23,54,25,21,46,30,24,54,26,30,56,25,30,55,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358
Catholic,2,1273,St Mary's School,Primary,O,18,22,40,17,20,37,13,18,31,23,22,45,17,29,46,21,20,41,17,23,40,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
Catholic,2,1275,Our Lady Help of Christians School,Primary,O,16,17,33,17,10,27,16,23,39,14,12,26,14,16,30,23,21,44,20,23,43,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
Catholic,2,1277,Our Lady of the Sacred Heart School,Primary,O,10,16,26,10,11,21,11,12,23,9,9,18,7,13,20,12,13,25,6,15,21,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
Catholic,2,1280,St Francis Xavier School,Primary,O,9,16,25,9,10,19,13,10,23,13,10,23,12,10,22,15,12,27,8,13,21,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
Catholic,2,1287,Our Lady of Sion College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,170,0,135,135,0,140,140,0,108,108,0,101,101,0,110,110,0,0,0,764,764
Catholic,2,1289,St Gabriel's School,Primary,O,11,14,25,8,12,20,10,14,24,12,11,23,14,7,21,10,13,23,17,9,26,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
Catholic,2,1291,St Paul's School,Primary,O,21,24,45,21,27,48,28,26,54,27,26,53,27,26,53,33,21,54,32,23,55,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362
Catholic,2,1292,St Joseph's School,Primary,O,13,15,28,15,10,25,15,8,23,19,16,35,12,11,23,11,14,25,14,19,33,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
Catholic,2,1299,Salesian College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,96,199,85,99,184,92,92,184,101,95,196,88,85,173,64,71,135,0,0,0,1071,1071
Catholic,2,1301,St Patrick's School,Primary,O,8,9,17,9,8,17,4,9,13,11,6,17,3,9,12,12,9,21,6,12,18,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Catholic,2,1309,St Joseph's School,Primary,O,7,5,12,7,7,14,7.4,7,14.4,5,2,7,6,10,16,5,7,12,7,8.6,15.6,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Catholic,2,1310,St Patrick's School,Primary,O,32,28,60,23,24,47,24,26,50,18,19,37,23,18,41,21,25,46,11,24,35,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
Catholic,2,1311,St Roch's School,Primary,O,4,11,15,10,13,23,11,12,23,7,12,19,11,12,23,10,7,17,4,5,9,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129
Catholic,2,1312,Holy Eucharist School,Primary,O,9,9,18,10,14,24,8,11,19,10,8,18,7,11,18,7,11,18,1,10,11,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Catholic,2,1328,St Anne's School,Primary,O,21,18,39,12,25,37,22,17,39,17,13,30,24,16,40,15,9,24,9,5,14,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223
Catholic,2,1342,Our Lady of Perpetual Help School,Primary,O,27,19,46,19,15,34,25,19,44,25,15,40,14,14,28,16,9,25,18,15,33,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
Catholic,2,1343,St Francis Xavier's School,Primary,O,32,43,75,18,29,47,40,27,67,25,23,48,31,33,64,33,35,68,14,24,38,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407
Catholic,2,1347,St Joseph's School,Primary,O,12,17,29,8,9,17,9,10,19,8,8,16,7,13,20,16,8,24,10.4,13,23.4,0,0,0,148.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.4
Catholic,2,1354,St Cecilia's School,Primary,O,28,12,40,23,18,41,24,10,34,19,16,35,15,11,26,19,14,33,4,6,10,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Catholic,2,1368,St Joseph's School,Primary,O,19,27,46,7,19,26,12,8,20,7,9,16,10,13,23,11,11,22,3,5,8,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Catholic,2,1373,St Joseph's School,Primary,O,4,5,9,6,1,7,8,5,13,5,5,10,9,4,13,6,10,16,9,7,16,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
Catholic,2,1383,St Peter's School,Primary,O,35,37,72,24,35,59,47,27,74,37,29,66,46,30,76,32,50,82,43,27,70,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
Catholic,2,1386,Santa Maria College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,158,0,164,164,0,145,145,0,146,146,0,133,133,0,139,139,0,0,0,885,885
Catholic,2,1393,Sacred Heart School,Primary,O,24,28,52,13,15.2,28.2,21,26,47,21,22,43,12,27,39,20,28,48,24,19,43,0,0,0,300.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.2
Catholic,2,1398,St Mark's School,Primary,O,15,19,34,9,11,20,14,15,29,10,10,20,10,8,18,10.4,14,24.4,6,14,20,0,0,0,165.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4
Catholic,2,1406,St John the Baptist School,Primary,O,17,8,25,16,14,30,22,19,41,25,24,49,17,17,34,26.4,21,47.4,29,19,48,0,0,0,274.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.4
Catholic,2,1407,St John's School,Primary,O,14,22,36,14,10,24,8,19,27,11,17,28,16,6,22,11.2,10,21.2,11,9,20,0,0,0,178.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.2
Catholic,2,1408,St Mary's School,Primary,O,26,21,47,36,25,61,23,14,37,26,17,43,27,23,50,32,20.4,52.4,21,22.6,43.6,0,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334
Catholic,2,1412,St Raphael's School,Primary,O,21,18,39,23,22,45,24,24,48,29,25,54,23,30,53,33,22,55,24,26,50,0,0,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344
Catholic,2,1415,St Kevin's College,Pri/Sec,O,24,0,24,23,0,23,24,0,24,25,0,25,54,0,54,113,0,113,115,0,115,0,0,0,378,232,0,232,232,0,232,238,0,238,244,0,244,234,0,234,233,0,233,0,0,0,1413,1791
Catholic,2,1416,St John the Baptist's School,Primary,O,14,12,26,16,14,30,10,12,22,16,14,30,8,22,30,12,11,23,13,13,26,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187
Catholic,2,1422,St Vincent de Paul's School,Primary,O,37,35,72,24,28,52,30,26,56,28,31,59,26,33,59,26,30,56,31,25,56,0,0,0,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410
Catholic,2,1425,St Joseph's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,273,251,0,251,247,0,247,244,0,244,233.4,0,233.4,196,0,196,0,0,0,1444.4,1444.4
Catholic,2,1429,St Joseph's School,Primary,O,44,39,83,49,52,101,56,50,106,43,43,86,47,51,98,55,68,123,61,45,106,0,0,0,703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,703
Catholic,2,1431,St Bede's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,222,224,0,224,195,0,195,206,0,206,275,0,275,246,0,246,0,0,0,1368,1368
Catholic,2,1438,Holy Name School,Primary,O,23,25,48,30,36,66,25,18,43,24,29,53,20,22,42,23,29,52,19,30,49,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Catholic,2,1445,Siena College Ltd,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,0,118,118,0,139,139,0,113,113,0,122,122,0,109,109,0,0,0,726,726
