2009,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Government,1,4642,Wangaratta West Primary School,Primary,O,18,18,36,15,18,33,15,25,40,24,17,41,9,21,30,26,16,42,27,23,50,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
Government,1,4644,Mount Beauty Primary School,Primary,O,11,11,22,8,10,18,9,7,16,9,11,20,9,12,21,10,12,22,9,7,16,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
Government,1,4646,Newlands Primary School,Primary,O,13,2,15,4,3,7,12,4,16,6,8,14,8,5,13,9,9,18,12,4,16,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
Government,1,4650,Newborough Primary School,Primary,O,13,18,31,11,13,24,13,8,21,11,13,24,17,19,36,9,11,20,21.4,17,38.4,0,0,0,194.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.4
Government,1,4652,Traralgon (Stockdale Road) Primary School,Primary,O,31,34,65,23,33,56,34,21.4,55.4,38,33,71,26.4,39,65.4,33,18,51,30,24,54,0,0,0,417.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417.8
Government,1,4656,Bellfield Primary School,Primary,C,14,6,20,10,11,21,14,15,29,9,14,23,8,15,23,6,9,15,18,8,26,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Government,1,4657,Gowrie Street Primary School Shepparton,Primary,O,19,15,34,8,21,29,21,23,44,37,15,52,29,17,46,25,20,45,27,21,48,0,0,0,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298
Government,1,4661,Tootgarook Primary School,Primary,O,11,13,24,11,13,24,23,13,36,19,17,36,10,18,28,20,14,34,13,16,29,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211
Government,1,4662,Moe (South Street) Primary School,Primary,O,19,18,37,22,17,39,25,17,42,13,15,28,9,16,25,21,16,37,13,10,23,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
Government,1,4663,Roslyn Primary School,Primary,O,10,8,18,10,5,15,15.2,10,25.2,7,11,18,18,10,28,21,12,33,16,16,32,0,0,0,169.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.2
Government,1,4665,Newport Gardens Primary School,Primary,O,21,20,41,14,13,27,29,26,55,21,20,41,19,17,36,29,19,48,25,21,46,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294
Government,1,4666,St Georges Road Primary School Shepparton,Primary,O,15,14,29,20,13,33,33,21,54,34,22,56,32,35,67,27,36,63,32,27,59,0,0,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361
Government,1,4669,Malvern Valley Primary School,Primary,O,20,10,30,14,12,26,5.4,12,17.4,9,13,22,15,14,29,9,8,17,12,4,16,0,0,0,157.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.4
Government,1,4670,Newborough East Primary School,Primary,O,34,28,62,31,19,50,22,32,54,19,25,44,35,30,65,21,18,39,29,25,54,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
Government,1,4675,Belmore School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4,13.2,27.6,27.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,16.4,32.6,32.6,60.2
Government,1,4679,Croxton Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4,31,99.4,99.4,160.4
Government,1,4680,Tobruk Street Primary School - Morwell,Primary,O,7,14,21,12,5,17,7,5,12,8,5,13,7,9,16,5,2,7,11,5,16,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Government,1,4681,Herne Hill Primary School,Primary,O,14,20,34,19,17,36,18,16,34,21,11,32,9,14,23,21,16,37,11,14,25,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Government,1,4682,Frankston East Primary School,Primary,O,21,12,33,11,13,24,16,11,27,13,14,27,18,6,24,15,12,27,15,17,32,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
Government,1,4685,Selby Primary School,Primary,O,16,17,33,20,21,41,15,21,36,17,14,31,15,24,39,13,21,34,24,23,47,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Government,1,4686,Reservoir East Primary School,Primary,O,10,9,19,12,5,17,14,8,22,9,9,18,7,11,18,10,13,23,11,18,29,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Government,1,4687,Tucker Road Bentleigh Primary School,Primary,O,31,40,71,56,28,84,39,43,82,39,28,67,47,38,85,34,37,71,30,27,57,0,0,0,517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517
Government,1,4689,Katunga Primary School,Primary,O,7,7,14,8,5,13,12,4,16,9,7,16,10,6,16,7,9,16,8,12,20,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Government,1,4690,Ballarat North Primary School,Primary,O,27,26,53,32,20,52,31,34,65,33,19,52,20,22,42,26,29,55,32,24,56,0,0,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375
Government,1,4691,Bandiana Primary School,Primary,O,6,5,11,14,2,16,4,6,10,11,6,17,14,6,20,5,13,18,9,11,20,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112
Government,1,4692,Morwell Primary School,Primary,O,11,8,19,8,6,14,11,6,17,11,7,18,11,9,20,9,8,17,15,7,22,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
Government,1,4694,Greythorn Primary School,Primary,O,41,30,71,58,41,99,33,34,67,46,31,77,31,28,59,42,28,70,39,41,80,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
Government,1,4695,Warragul North Primary School,Primary,O,32,35,67,32,31,63,29,43,72,43,30,73,38,41,79,40,59,99,42,41,83,0,0,0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536
Government,1,4697,Horsham West and Haven Primary School,Primary,O,55,45,100,44,30,74,48,44,92,33,51,84,43,49,92,49,44,93,49,60,109,0,0,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644
Government,1,4699,Traralgon (Kosciuszko Street) Primary School,Primary,O,17,19,36,28,18,46,20,21,41,13,19,32,23,22,45,21.8,23,44.8,21.6,16,37.6,0,0,0,282.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.4
Government,1,4700,Traralgon (Liddiard Road) Primary School,Primary,O,29,18,47,25,20,45,20,25,45,31,33,64,28,21,49,31,22,53,29,28,57,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360
Government,1,4702,Eastwood Primary School,Primary,O,26,21,47,23,17,40,23,19,42,20,25,45,21,22,43,31,17,48,30,37,67,0,0,0,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332
Government,1,4704,Pascoe Vale South Primary School,Primary,O,19,28,47,20,17,37,14,18,32,14,24,38,19,18,37,19,11,30,26,19,45,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
Government,1,4705,Yellingbo Primary School,Primary,O,2,0,2,2,1,3,6,3,9,3,2,5,5,1,6,7,0,7,4,4,8,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Government,1,4709,Lalor Primary School,Primary,O,26,15,41,25,12,37,31.1,15,46.1,15,26,41,13.4,27,40.4,26.4,20,46.4,23,16,39,0,0,0,290.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.9
Government,1,4711,Reservoir West Primary School,Primary,O,16,16,32,15,16,31,13,13,26,16,13,29,15,18.4,33.4,21,20,41,17,22,39,0,0,0,231.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231.4
Government,1,4712,Coatesville Primary School,Primary,O,55,41,96,44,35,79,40,41,81,28,23,51,34,38,72,22,32,54,32,29,61,0,0,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
Government,1,4715,Old Orchard Primary School,Primary,O,36,39,75,31,30,61,40,37,77,35,36,71,37,42,79,30,35,65,36,26,62,0,0,0,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,490
Government,1,4716,Huntingdale Primary School,Primary,O,18,25,43,17,22,39,10,18,28,15,15,30,9,13,22,13,17,30,16,13,29,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Government,1,4717,Box Hill North Primary School,Primary,O,24,17,41,16,30,46,18,19,37,20,18,38,29,25,54,16,12,28,17,30,47,0,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291
Government,1,4718,Ferntree Gully North Primary School,Primary,O,20,15,35,23,25,48,25,17,42,24,21,45,19,14,33,23,22,45,19,14,33,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
Government,1,4720,Ararat West Primary School,Primary,O,19,25,44,18,19,37,12,14,26,20,21,41,24,20,44,14,17,31,18,21,39,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
Government,1,4721,Oak Park Primary School,Primary,O,30,33,63,32,20,52,28,28,56,28,16,44,21,23,44,29,29,58,31,16,47,0,0,0,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364
Government,1,4723,Dandenong North Primary School,Primary,O,29,29,58,31,29,60,43,30,73,44,39,83,40,55,95,41,35,76,53,42,95,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540
Government,1,4725,Bairnsdale West Primary School,Primary,O,23,19,42,13,7,20,17,15,32,22,22,44,22,12,34,24,22,46,29,17,46,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
Government,1,4728,Kalianna Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7.4,39.4,39.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.8,30.4,87.2,87.2,126.6
Government,1,4730,Harrisfield Primary School,Primary,O,19,17,36,15,12,27,11,13,24,11,21,32,14,15,29,11,15,26,15,10,25,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Government,1,4731,Pascoe Vale North Primary School,Primary,O,24,33,57,15,23,38,26,21,47,20,17,37,18,26,44,20.6,18,38.6,19,13,32,0,0,0,293.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.6
Government,1,4733,Belle Vue Primary School,Primary,O,17,13,30,16,14,30,13,8,21,17.4,16.8,34.2,13,17,30,13,11,24,11,12,23,0,0,0,192.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.2
Government,1,4735,Oberon Primary School,Primary,O,4,11,15,7,0,7,8,2,10,6,3,9,2,5,7,6,1,7,4,8,12,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67
Government,1,4740,Moe Primary School,Primary,O,10,7,17,9,9,18,12,7,19,11,4,15,12,5,17,11,9,20,10,10,20,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126
Government,1,4741,St Albans East Primary School,Primary,O,25,27,52,29,18,47,20,22,42,17,31,48,29,24,53,35,22,57,35,34,69,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368
Government,1,4742,Bourchier Street Primary School Shepparton,Primary,O,35,24,59,34,46,80,38,31,69,37,50,87,44,44,88,43,42,85,31,39,70,0,0,0,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538
Government,1,4743,Swan Hill North Primary School,Primary,O,16,18,34,18,20,38,18,7,25,9,19,28,17,25,42,16,23.6,39.6,22,23,45,0,0,0,251.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251.6
Government,1,4744,Sunshine Heights Primary School,Primary,O,23,29,52,21,23,44,26,24,50,11,26,37,15,28,43,23,12,35,31,19,50,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
Government,1,4745,Sunshine North Primary School,Primary,O,22,22,44,24,20,44,17,20,37,15,26,41,13,31,44,28,20,48,27.4,16,43.4,0,0,0,301.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.4
Government,1,4746,Banyule Primary School,Primary,O,20,15,35,17,18,35,13,5,18,11,12,23,15.6,11,26.6,16,16,32,19,16,35,0,0,0,204.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.6
Government,1,4747,Clayton Primary School,Primary,C,5,5,10,6,5,11,6,6,12,1,7,8,6,7,13,8,3,11,4,9,13,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78
Government,1,4750,Portland South Primary School,Primary,O,6,5,11,11,8,19,6,7,13,4,7,11,7,8,15,7,4,11,16,7,23,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103
Government,1,4753,Rosanna Golf Links Primary School,Primary,O,33,25,58,20,15,35,7,9,16,22,19,41,16,9,25,20,20,40,19,18,37,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
Government,1,4754,Cheltenham East Primary School,Primary,O,29,23,52,21,18,39,31,13,44,5,13.4,18.4,9,17,26,22,12,34,15,11,26,0,0,0,239.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.4
Government,1,4755,Cranbourne South Primary School,Primary,O,20,19,39,19,24,43,33,19,52,23,15,38,16,17,33,14,19,33,14,14,28,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
Government,1,4761,Yarrunga Primary School,Primary,O,18,14,32,26,25,51,21.4,27,48.4,20,12,32,21.4,24,45.4,17,18,35,12,23,35,0,0,0,278.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.8
Government,1,4762,Ballarat Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.6,41.6,134.2,134.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.2,57.4,156.6,156.6,290.8
Government,1,4764,Preston North East Primary School,Primary,O,23,16,39,19,21,40,19,19,38,19,19,38,25,19,44,25,23,48,19,23,42,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289
Government,1,4767,Orbost North Primary School,Primary,O,6,3,9,5,5,10,2,4,6,3,5,8,4,3,7,3,7,10,3,4,7,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57
Government,1,4768,Nelson Park School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.8,24.6,111.4,111.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,50,146,146,257.4
Government,1,4770,Craigieburn Primary School,Primary,O,47,63,110,61,72,133,70,49,119,72,46,118,55,61,116,54,43,97,50,53,103,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
Government,1,4771,Lyndale Primary School,Primary,C,27.4,26,53.4,28,32,60,32,25,57,30,34,64,29,35,64,38,29,67,39,38,77,0,0,0,442.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442.4
Government,1,4773,Warrnambool East Primary School,Primary,O,29,25,54,30,29,59,35,30,65,33,31,64,29,31,60,43,28,71,37,30,67,0,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
Government,1,4775,Colac South West Primary School,Primary,O,16,21,37,26,33,59,29,26,55,33,28,61,24,23,47,33,20,53,26,29,55,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367
Government,1,4777,George Street Primary School - Hamilton,Primary,O,3,1,4,9,8,17,9,3,12,5,6,11,4,1,5,7,9,16,5,11,16,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
Government,1,4778,Valkstone Primary School,Primary,O,33,32,65,31,33,64,28,36,64,32,30,62,34,22,56,24,19,43,38,30,68,0,0,0,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
Government,1,4780,Overport Primary School,Primary,O,33,26,59,27,16,43,32,26,58,32,26,58,28,27,55,28,21,49,28,29,57,0,0,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379
Government,1,4782,Glenroy North Primary School,Primary,C,19,16,35,14,7,21,16,15,31,20,17,37,23,12,35,18,10,28,15,15,30,0,0,0,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217
Government,1,4788,Wembley Primary School,Primary,O,47,26,73,40,31,71,38,31,69,47,42,89,33,28,61,59,26,85,39,39,78,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526
Government,1,4792,Rosamond Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4,10,35.4,35.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,16,55,55,90.4
Government,1,4798,Bonbeach Primary School,Primary,O,15,14,29,19,14,33,16.6,10,26.6,11,10,21,6,17,23,5,6,11,13,9,22,0,0,0,165.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.6
Government,1,4802,Heatherhill Primary School,Primary,O,18,13,31,19,17,36,14.6,13,27.6,20.6,14,34.6,16,24,40,17,13,30,13,23,36,0,0,0,235.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2
Government,1,4803,Beaumaris North Primary School,Primary,O,50,40,90,42,48,90,41,47,88,46,38,84,36,37,73,31,38,69,25,31,56,0,0,0,550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550
Government,1,4804,Hamlyn Banks Primary School,Primary,O,22,22,44,19,23,42,25,17,42,17,17,34,19,22,41,23,21,44,19,19,38,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Government,1,4807,Yarraman Oaks Primary School,Primary,O,19,15,34,13,15,28,13,10,23,19,16,35,16,15,31,8,11,19,15,13,28,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198
Government,1,4808,Mount Pleasant Road Nunawading Primary School,Primary,O,19,12,31,5,9,14,12,6,18,10,13,23,13,7,20,11,5,16,15,3,18,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140
Government,1,4809,Glenroy West Primary School,Primary,O,21,21,42,13,11,24,9,13,22,22,14,36,16,14,30,19,24,43,13,20,33,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
Government,1,4810,Dandenong South Primary School,Primary,O,32,33,65,30,41,71,47,35,82,40,37,77,43,32,75,36,37,73,55,39,94,0,0,0,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537
Government,1,4811,St Albans North Primary School,Primary,O,13,10,23,13,15,28,12,15,27,11,14,25,13,12,25,17,15,32,14,12,26,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
Government,1,4812,Avondale Primary School,Primary,O,18.4,24,42.4,23,22,45,22,21,43,26,18,44,32,18,50,17,12,29,29,10,39,0,0,0,292.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.4
Government,1,4813,Beverley Hills Primary School,Primary,O,12,7,19,8,9,17,11,13,24,15,13,28,9,6,15,21,15,36,25,13,38,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177
Government,1,4814,Wodonga West Primary School,Primary,O,43,30,73,33,28,61,36,30,66,23,36,59,34,43,77,38,36,74,48,37,85,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
Government,1,4815,Frankston Heights Primary School,Primary,O,13,5,18,17.2,12.4,29.6,14,14,28,11,13,24,20,17,37,15,30,45,23,26,49,0,0,0,230.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.6
Government,1,4816,Kerrimuir Primary School,Primary,O,21,20,41,13,17,30,19,22,41,19,14,33,14,27,41,19.4,16,35.4,22,20,42,0,0,0,263.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.4
Government,1,4819,Heathmont East Primary School,Primary,O,16,32,48,18,28,46,25,19,44,25,27,52,29,20,49,23,29,52,19,21,40,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
Government,1,4821,Strathmore North Primary School,Primary,O,28,20,48,26,15,41,27,23,50,28,35,63,22,27,49,30,28,58,19,18,37,0,0,0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346
Government,1,4823,Oakleigh South Primary School,Primary,O,32,43,75,46,35,81,33,42,75,35,42,77,41,23,64,38,41,79,44,26,70,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521
Government,1,4827,Thomastown East Primary School,Primary,O,13,15,28,9,10,19,15,11,26,10,8,18,12,7,19,7,9,16,10,6,16,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
Government,1,4832,Sussex Heights Primary School,Primary,O,15,12,27,10,8,18,18,11,29,6,11,17,20,15,35,13,3,16,8,16,24,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Government,1,4837,East Bentleigh Primary School,Primary,O,27,26,53,14,26,40,25,25,50,21,28,49,26,21,47,24,15,39,11,21,32,0,0,0,310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310
Government,1,4838,Watsonia Primary School,Primary,O,10,12,22,11,11,22,10,13,23,14,3,17,7,9,16,13,14,27,10,9,19,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Government,1,4839,Jacana Primary School,Primary,C,0,0,0,1,1,2,3,2,5,1,4,5,3,2,5,3.8,2,5.8,3,2,5,0,0,0,27.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.8
Government,1,4843,Parktone Primary School,Primary,O,18,17,35,6,10,16,11,4,15,6,7,13,10,7,17,12,11,23,8,8,16,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135
Government,1,4844,Antonio Park Primary School,Primary,O,30,26,56,42,30,72,23,16,39,26,30,56,25,17,42,24,30,54,18,19,37,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Government,1,4845,Kingsbury Primary School,Primary,O,13,19,32,15,13,28,25,21,46,15,18,33,13,16,29,17,10,27,20,13,33,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228
Government,1,4846,Katandra School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,59
Government,1,4848,Ardeer Primary School,Primary,O,11,12,23,10,10,20,8,7,15,6,13,19,4,14,18,3,9,12,7,9,16,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123
Government,1,4850,Benalla West Primary School,Primary,C,15,14,29,12,2,14,13,11,24,11,13,24,5,12,17,9,9,18,18,19,37,0,0,0,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163
Government,1,4851,Westall Primary School,Primary,O,21,18,39,18,12,30,19,11,30,23,16,39,25,8,33,22,18,40,19,11,30,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
Government,1,4852,Tullamarine Primary School,Primary,O,20,15,35,22,30,52,17,24,41,22,24,46,21,19,40,19,10,29,17,28,45,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
Government,1,4853,Guthridge Primary School,Primary,O,30.4,28,58.4,20,15,35,16,4,20,14,15,29,12,10,22,10,15,25,14,12,26,0,0,0,215.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.4
Government,1,4854,Park Orchards Primary School,Primary,O,37,27,64,32,15,47,22,28,50,29,25,54,18,19,37,25,23,48,21,19,40,0,0,0,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340
