Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males,Prep Females,Prep Total,Year 1 Males,Year 1 Females,Year 1 Total,Year 2 Males,Year 2 Females,Year 2 Total,Year 3 Males,Year 3 Females,Year 3 Total,Year 4 Males,Year 4 Females,Year 4 Total,Year 5 Males,Year 5 Females,Year 5 Total,Year 6 Males,Year 6 Females,Year 6 Total,Primary Ungraded Males,Primary Ungraded Females,Primary Ungraded Total,Primary Total,Year 7 Males,Year 7 Females,Year 7 Total,Year 8 Males,Year 8 Females,Year 8 Total,Year 9 Males,Year 9 Females,Year 9 Total,Year 10 Males,Year 10 Females,Year 10 Total,Year 11 Males,Year 11 Females,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Postprimary Ungraded Males,Postprimary Ungraded Females,Postprimary Ungraded Total,Secondary Total,Grand Total
Government,1,4740,Moe Primary School,Primary,O,10,7,17,5,11,16,5,11,16,13.4,10,23.4,9,10,19,10,10,20,7,5,12,0,0,0,123.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.4
Government,1,4741,St Albans East Primary School,Primary,O,34,30,64,33,26,59,21,25,46,29,23,52,28,20,48,24,24,48,18,24,42,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359
Government,1,4742,Bourchier Street Primary School Shepparton,Primary,O,51,45,96,40,48,88,40,45,85,33,30,63,33,52,85,42,31,73,48,52,100,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590
Government,1,4743,Swan Hill North Primary School,Primary,O,18,14,32,16,14,30,10.8,7,17.8,12,19,31,15,16,31,16,9,25,14,16.4,30.4,0,0,0,197.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197.2
Government,1,4744,Sunshine Heights Primary School,Primary,O,17,16,33,18,23,41,21,17,38,21,21,42,20,26,46,22,20,42,15,21,36,0,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278
Government,1,4745,Sunshine North Primary School,Primary,O,22,20,42,15,21,36,22,20,42,25,17,42,24,18,42,17,24,41,20,21,41,0,0,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286
Government,1,4746,Banyule Primary School,Primary,O,44,36,80,29,24,53,26.4,17,43.4,20,17,37,16,17,33,16,4,20,13,11,24,0,0,0,290.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.4
Government,1,4750,Portland South Primary School,Primary,O,9,8,17,4,5,9,3,7,10,2,9,11,7,8,15,7,5,12,8,5,13,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
Government,1,4753,Rosanna Golf Links Primary School,Primary,O,32,46,78,36,34,70,38,28,66,36,24,60,23,15,38,9,15,24,21,12,33,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
Government,1,4754,Cheltenham East Primary School,Primary,O,34,33,67,33,33,66,31,22,53,25,24,49,26,15,41,33,14,47,8,11,19,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342
Government,1,4755,Cranbourne South Primary School,Primary,O,18,26,44,15,25,40,17,19,36,18,22,40,20,26,46,28,17,45,18,10,28,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
Government,1,4761,Yarrunga Primary School,Primary,O,15,14,29,16,12,28,11,10,21,16,14,30,19,18,37,21.8,20,41.8,17,9,26,0,0,0,212.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.8
Government,1,4762,Ballarat Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.8,55.4,165.2,165.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.9,81,214.9,214.9,380.1
Government,1,4764,Preston North East Primary School,Primary,O,37,33,70,26,25,51,22,26,48,26,14,40,20,21,41,26,25,51,16.6,19,35.6,0,0,0,336.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.6
Government,1,4767,Orbost North Primary School,Primary,O,3,4,7,1,0,1,3,2.6,5.6,3,1,4,3.6,3,6.6,1,4,5,1,3,4,0,0,0,33.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2
Government,1,4768,Nelson Park School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.2,29.6,145.8,145.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.2,53,173.2,173.2,319
Government,1,4770,Craigieburn Primary School,Primary,O,37,48,85,46,47,93,41,36,77,41,59,100,56,57,113,46,38,84,67,36,103,0,0,0,655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,655
Government,1,4773,Warrnambool East Primary School,Primary,O,26,24,50,27,30,57,41,25,66,30,29,59,33.4,30,63.4,37,37,74,34,31,65,0,0,0,434.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.4
Government,1,4775,Colac South West Primary School,Primary,O,24,27,51,10,14,24,23,22,45,20,17,37,27,32,59,28,21,49,29,29,58,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323
Government,1,4777,George Street Primary School - Hamilton,Primary,O,5,4,9,7,0,7,5,2,7,2,1,3,7,5,12,8,2,10,3,7,10,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
Government,1,4778,Valkstone Primary School,Primary,O,34,34,68,50,38,88,46,39,85,39,38,77,34,40,74,27,47,74,33,35,68,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
Government,1,4780,Overport Primary School,Primary,O,23,36,59,30,34,64,19,31,50,34,31,65,25,32,57,38,32,70,33,41,74,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
Government,1,4788,Wembley Primary School,Primary,O,58,52,110,50,51,101,47,42,89,51,33,84,42,39,81,38,34,72,46,46,92,0,0,0,629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,629
Government,1,4792,Rosamond Special School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,42,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,22.2,60.2,60.2,102.2
Government,1,4798,Bonbeach Primary School,Primary,O,17,16.4,33.4,24,11,35,9,16,25,12,10,22,10.6,8,18.6,11,10,21,12,8,20,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175
Government,1,4802,Heatherhill Primary School,Primary,O,23,10,33,11,14,25,12,12,24,14,18,32,21,18,39,17,16,33,20,19,39,0,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225
Government,1,4803,Beaumaris North Primary School,Primary,O,57,55,112,54,47,101,43,48,91,44,37,81,40,40,80,35,42,77,36,35,71,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613
Government,1,4804,Hamlyn Banks Primary School,Primary,O,35,31,66,36,37,73,26,32,58,25,24,49,21,28,49,24,18,42,19,20,39,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376
Government,1,4807,Yarraman Oaks Primary School,Primary,O,16,14,30,10,10,20,7,13,20,14,16,30,9,10,19,9,10,19,18,10,28,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Government,1,4808,Mount Pleasant Road Nunawading Primary School,Primary,O,16,12,28,16,13,29,8,12,20,20,9,29,4,5,9,9,3,12,5,12,17,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
Government,1,4809,Glenroy West Primary School,Primary,O,14,8,22,11,21,32,18,17,35,15,15,30,13,8,21,12,15,27,25,11,36,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203
Government,1,4810,Dandenong South Primary School,Primary,O,55,51,106,28,40,68,42,33,75,30,28,58,30,36,66,39,33,72,36,35,71,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,516
Government,1,4811,St Albans North Primary School,Primary,O,17,19,36,16,10,26,17,13,30,12,14,26,11,9,20,12,13,25,15,10,25,0,0,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188
Government,1,4812,Avondale Primary School,Primary,O,16,33,49,30,16,46,21,12,33,14,26,40,29,18,47,22,19,41,25,20,45,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301
Government,1,4813,Beverley Hills Primary School,Primary,O,16,20,36,8,14,22,18,23,41,18,12,30,12,11,23,15,17,32,11,12,23,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
Government,1,4814,Wodonga West Primary School,Primary,O,21,11,32,19,18,37,20,23,43,31,16,47,19,17,36,31,28,59,30,32,62,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316
Government,1,4815,Frankston Heights Primary School,Primary,O,20,17,37,16,14,30,23,18,41,15,6,21,20,11,31,13,16,29,12,20,32,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221
Government,1,4816,Kerrimuir Primary School,Primary,O,25,27,52,22,28,50,27,25,52,17,24,41,10,15,25,21,23,44,19,12,31,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295
Government,1,4819,Heathmont East Primary School,Primary,O,42.3,48,90.3,35,37,72,33,30,63,22,33,55,20,28,48,29,18,47,28,32,60,0,0,0,435.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435.3
Government,1,4821,Strathmore North Primary School,Primary,O,29,38,67,28,18,46,26,24,50,29,22,51,27,20,47,30,26,56,28,33,61,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
Government,1,4823,Oakleigh South Primary School,Primary,O,52,66,118,57,44,101,40,47,87,40,38,78,47,36,83,27,47,74,40,40,80,0,0,0,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621
Government,1,4827,Thomastown East Primary School,Primary,O,8,8,16,13,12,25,15,11,26,13,9,22,11,12,23,12,10,22,11,7,18,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
Government,1,4832,Sussex Heights Primary School,Primary,O,8,10,18,19,9,28,11,15,26,11,13,24,12,8,20,20,9,29,2,14,16,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
Government,1,4837,East Bentleigh Primary School,Primary,O,16,31,47,19,24,43,19,11,30,23,28,51,15,15,30,17,19,36,14,23,37,0,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274
Government,1,4838,Watsonia Primary School,Primary,O,11,13,24,14,7,21,17,12,29,9,13,22,8,9,17,8,13,21,8,6,14,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
Government,1,4843,Parktone Primary School,Primary,O,22,21,43,22,19,41,16,15,31,17,19,36,5,11,16,11,5,16,6,3,9,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192
Government,1,4844,Antonio Park Primary School,Primary,O,44,40,84,37.4,35,72.4,53,36,89,31,27,58,43,33,76,29,22,51,26,28,54,0,0,0,484.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.4
Government,1,4845,Kingsbury Primary School,Primary,O,15,20,35,12,16,28,28,18,46,14,11,25,11,17,28,24,15,39,20,13,33,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234
Government,1,4846,Katandra School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.6,18,53.6,53.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,54.6
Government,1,4848,Ardeer Primary School,Primary,O,9,4,13,8,8,16,5,7,12,14,8,22,7,11,18,11,8,19,6,9,15,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115
Government,1,4850,Benalla West Primary School,Primary,O,9,5,14,11,5,16,11,5,16,15,12,27,7,4,11,14,14,28,15,15,30,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142
Government,1,4851,Westall Primary School,Primary,O,8,14,22,15,13,28,15,11,26,16,21,37,13,10,23,16,12,28,23,12,35,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Government,1,4852,Tullamarine Primary School,Primary,O,27,38,65,28,18,46,15,18,33,15,15,30,19,28,47,18,20,38,20,23,43,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302
Government,1,4853,Guthridge Primary School,Primary,O,33,32,65,17.4,20,37.4,19,16,35,19,21,40,23,16,39,17,4,21,15,22,37,0,0,0,274.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.4
Government,1,4854,Park Orchards Primary School,Primary,O,24,21,45,20,19,39,23,20,43,38,28,66,33,14,47,23,26,49,24.8,22,46.8,0,0,0,335.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.8
Government,1,4855,Albion North Primary School,Primary,O,11,13,24,15,17,32,14,15,29,16,16,32,26,15,41,23,15,38,17,18,35,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231
Government,1,4860,Blackburn Lake Primary School,Primary,O,32,37,69,31,21,52,50,35,85,33,37,70,32,30,62,27,28,55,29,14,43,0,0,0,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
Government,1,4863,Laburnum Primary School,Primary,O,64,52,116,46,55,101,76,45,121,69,49,118,69,62,131,52,46,98,62,68,130,0,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,815
Government,1,4867,Rollins Primary School,Primary,O,21,24,45,24,18,42,24,16,40,26,13,39,15,13,28,14,15,29,18,24,42,0,0,0,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265
Government,1,4871,Heatherwood School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,91,253,253,253
Government,1,4873,Bellaire Primary School,Primary,O,38,41,79,39,43,82,43,42,85,41,36,77,33,48,81,37,53,90,54,44,98,0,0,0,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592
Government,1,4874,Pinewood Primary School,Primary,O,34,35,69,20,28,48,29,28,57,25,27,52,26,27,53,27,28,55,24.4,13.4,37.8,0,0,0,371.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371.8
Government,1,4875,Broadmeadows Primary School,Primary,O,22,13,35,23,27,50,20,18.2,38.2,23,20,43,22,20,42,18,24,42,20,19,39,0,0,0,289.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289.2
Government,1,4876,Moomba Park Primary School,Primary,O,21,19,40,23,10,33,27,11,38,18,15,33,24,14,38,18,16,34,24,17,41,0,0,0,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257
Government,1,4877,Keilor Heights Primary School,Primary,O,32,37,69,31,25,56,20,28,48,24,22,46,21.2,26,47.2,32,31,63,25,23,48,0,0,0,377.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377.2
Government,1,4879,Ainslie Parklands Primary School,Primary,O,11,14,25,11,15,26,13,11,24,14,11,25,12,6.4,18.4,10,9,19,4,9,13,0,0,0,150.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.4
Government,1,4881,Parkmore Primary School,Primary,O,13,7,20,10,14,24,14,12,26,12,11,23,12,7,19,7,11,18,13,9,22,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152
Government,1,4885,Lara Primary School,Primary,O,37,24,61,39,25,64,29,30,59,29.2,24.4,53.6,44,33,77,29,39,68,46,32,78,0,0,0,460.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.6
Government,1,4886,Mullum Primary School,Primary,O,21,26,47,25,20,45,10,15,25,17,11,28,26.2,19,45.2,20,21,41,18,21,39,0,0,0,270.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.2
Government,1,4887,Cranbourne Park Primary School,Primary,O,21,15,36,21,9,30,12,18,30,26,13,39,15,15,30,13,19,32,23,17,40,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Government,1,4892,Viewbank Primary School,Primary,O,35,40,75,43,43,86,38,21,59,45,37,82,36,32,68,38,37,75,40,38,78,0,0,0,523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,523
Government,1,4893,Greenhills Primary School,Primary,O,37,43,80,37,30,67,21,37,58,39,41,80,28,22,50,29,27,56,23,27,50,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441
Government,1,4894,Upwey South Primary School,Primary,O,18,23,41,23,19,42,24.4,13,37.4,23,20,43,23,14,37,30,25,55,22,14,36,0,0,0,291.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.4
Government,1,4895,Simpson Primary School,Primary,O,6,11,17,7,10,17,10,8,18,5,10,15,8,11,19,9,4,13,11,9,20,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119
Government,1,4896,Invergordon Primary School,Primary,O,3,2,5,2,1,3,3,0,3,5,2,7,2,4,6,0,0,0,1,2,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Government,1,4897,Eltham East Primary School,Primary,O,37,44,81,35,47,82,29,48.2,77.2,35,35,70,36,43,79,29,35,64,35,33,68,0,0,0,521.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521.2
Government,1,4902,Belvedere Park Primary School,Primary,O,30,20,50,25,38,63,22,24,46,11,12,23,13,22,35,26,26,52,23,19,42,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311
Government,1,4903,Essex Heights Primary School,Primary,O,36.8,30,66.8,25,33,58,36.4,37,73.4,41.4,29,70.4,46,27,73,33,22,55,42,28,70,0,0,0,466.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466.6
Government,1,4905,Mountain Gate Primary School,Primary,O,33,21,54,26,16,42,20,11,31,18,24,42,20,21,41,33.2,28,61.2,34,27,61,0,0,0,332.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.2
Government,1,4906,Fairhills Primary School,Primary,O,10,14,24,19,10,29,10,20,30,9,12,21,20,24,44,15,22,37,20,25,45,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
Government,1,4908,Boronia West Primary School,Primary,O,11,3,14,10,8,18,16,11,27,8,8,16,11,9,20,14,19,33,14,13,27,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155
Government,1,4910,Southmoor Primary School,Primary,O,25.2,24,49.2,29,15,44,18,22,40,19,19,38,20,16,36,20.4,12,32.4,17,18,35,0,0,0,274.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.6
Government,1,4911,Ringwood Heights Primary School,Primary,O,34,16,50,26,27,53,26,19,45,22.2,8,30.2,19,19.4,38.4,19,16,35,15,21,36,0,0,0,287.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.6
Government,1,4915,Glenroy Specialist School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.8,34.2,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,32,66,66,141
Government,1,4916,Ruskin Park Primary School,Primary,O,32,31,63,19,17,36,31,21,52,22,24,46,31,23,54,23,24,47,24,19,43,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341
Government,1,4918,Emerson School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.8,31.2,104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,74,262,262,366
Government,1,4919,Fyans Park Primary School,Primary,O,19,18,37,20,24,44,17,21,38,22,18,40,17,14,31,22,21,43,24,15,39,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272
Government,1,4922,Karingal Primary School,Primary,O,38,18,56,22,22,44,27,13,40,17,15,32,18,9,27,14,15,29,12.2,13,25.2,0,0,0,253.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253.2
Government,1,4923,Mount View Primary School,Primary,O,52,74,126,64.4,63,127.4,75,61,136,65,70.4,135.4,69,75,144,73,62,135,76,65,141,0,0,0,944.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944.8
Government,1,4924,Syndal South Primary School,Primary,O,16,18,34,32,17,49,28,28,56,21,31,52,27,22,49,27,25,52,29,35,64,0,0,0,356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
Government,1,4925,Montmorency South Primary School,Primary,O,36,29,65,29.4,31,60.4,37,28,65,18,21,39,23.2,21,44.2,22,22,44,20,21,41,0,0,0,358.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358.6
Government,1,4928,Berendale School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.6,29,112.6,112.6,116.6
Government,1,4931,Altona North Primary School,Primary,O,11,17,28,29,15,44,22,14,36,22,18,40,12,17,29,20,14,34,14,27,41,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
Government,1,4932,Burwood Heights Primary School,Primary,O,26,19,45,23,27,50,25,20,45,23,25,48,20,18,38,30,22,52,21,24,45,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323
Government,1,4933,Dallas North Primary School,Primary,O,5,5,10,7,4,11,9,6,15,5,8,13,9,6,15,11,2,13,9,10,19,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96
Government,1,4934,Stawell West Primary School,Primary,O,14,18,32,17,15,32,8,14,22,18,11,29,12,15,27,24,9,33,14,17,31,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
Government,1,4935,Watsonia Heights Primary School,Primary,O,19,13,32,13,7,20,13,8,21,12,20,32,14,10,24,14,12,26,15,14,29,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184
Government,1,4936,Forest Street Primary School,Primary,O,23,21,44,21,28,49,18,18,36,26,19,45,29,32,61,22,27,49,24,23,47,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331
Government,1,4937,Pembroke Primary School,Primary,O,15,1,16,7,2,9,10,9,19,4,4,8,5,5,10,4,5,9,11,11,22,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93
Government,1,4939,Mahogany Rise Primary School,Primary,O,12,12,24,8,9,17,18,7,25,10,9,19,10,11,21,8,8,16,5,9,14,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136
Government,1,4943,Wilmot Road Primary School Shepparton,Primary,O,22,20,42,25,13,38,16,10,26,19,14,33,10,19,29,25,22,47,20,28,48,0,0,0,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263
Government,1,4944,Bundoora Primary School,Primary,O,10,15,25,17,13,30,15.4,11,26.4,16,18,34,18,9,27,15,16,31,17,11,28,0,0,0,201.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201.4
Government,1,4945,University Park Primary School,Primary,O,21,14,35,13,14,27,16,6,22,20,9,29,12,17,29,16,17,33,15,18,33,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208
Government,1,4948,St Albans Heights Primary School,Primary,O,19,13,32,19,20,39,18,14,32,20,21,41,11,13,24,21,13,34,32,16,48,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250
Government,1,4949,Kerang South Primary School,Primary,O,10,16,26,23,18,41,13,11,24,12,13,25,14,18,32,16.8,14,30.8,10,10,20,0,0,0,198.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.8
Government,1,4950,Hume Valley School,Special,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.4,26.4,82.8,82.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,71.8,155.8,155.8,238.6
Government,1,4952,Coolaroo South Primary School,Primary,O,23,18,41,32.8,15,47.8,24,16,40,19.6,15,34.6,17,13,30,18.2,17,35.2,12.4,14,26.4,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255
Government,1,4955,Mentone Park Primary School,Primary,O,22,18,40,21,19,40,24,13,37,19,17,36,18,25,43,12,29,41,13,14,27,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
Government,1,4961,Donvale Primary School,Primary,O,21,17,38,13,10,23,18,20,38,17,16,33,11,23,34,24,16,40,30,24,54,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260
