Education_Sector,Entity_Type,School_No,School_Name,School_Type,School_Status,Prep Males Total,Prep Females Total,Prep Total,Year 1 Males Total,Year 1 Females Total,Year 1 Total,Year 2 Males Total,Year 2 Females Total,Year 2 Total,Year 3 Males Total,Year 3 Females Total,Year 3 Total,Year 4 Males Total,Year 4 Females Total,Year 4 Total,Year 5 Males Total,Year 5 Females Total,Year 5 Total,Year 6 Males Total,Year 6 Females Total,Year 6 Total,Primary Ungraded Males Total,Primary Ungraded Females Total,Primary Ungraded Total,Primary Total,Year 7 Males Total,Year 7 Females Total,Year 7 Total,Year 8 Males Total,Year 8 Females Total,Year 8 Total,Year 9 Males Total,Year 9 Females Total,Year 9 Total,Year 10 Males Total,Year 10 Females Total,Year 10 Total,Year 11 Males Total,Year 11 Females Total,Year 11 Total,Year 12 Males,Year 12 Females,Year 12 Total,Secondary Ungraded Males Total,Secondary Ungraded Females Total,Secondary Ungraded Total,Secondary Total,Grand Total
Catholic,2,625,Catholic College Sale,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,80,175,70,96,166,81,85,166,75,89,164,58,77,135,53,56,109,0,0,0,915,915
Catholic,2,646,St Augustine's College,Pri/Sec,O,16,20,36,16,17,33,18,15,33,23,9,32,17,21,38,18,25,43,22,14,36,0,0,0,251,22,24,46,15,10,25,19.2,9,28.2,9,11,20,0,0,0,0,0,0,0,0,0,119.2,370.2
Catholic,2,653,Our Holy Redeemer School,Primary,O,17,18,35,13,15,28,22,18,40,17,11,28,12,17,29,8,15,23,10,13,23,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206
Catholic,2,654,Our Lady of Victories School,Primary,C,19,20,39,9,5,14,4,7,11,6,5,11,6,2,8,4,1,5,2,1,3,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91
Catholic,2,661,Our Lady of the Sacred Heart Primary,Primary,O,2,6,8,2,4,6,3,1,4,3,3,6,2,7,9,9,2,11,7,0,7,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51
Catholic,2,672,St Joseph's School,Primary,O,4,7,11,5,7,12,8,5,13,8,7,15,10,6,16,6,9,15,9,7,16,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
Catholic,2,684,St Joseph's School,Primary,O,0,1,1,1,4,5,3,1,4,2,5,7,4,0,4,2,1,3,0,2,2,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Catholic,2,690,Mercy Regional College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,71,36,38,74,34,28,62,33,27,60,28,40,68,29,26,55,0,0,0,390,390
Catholic,2,691,St Patrick's School,Primary,O,16,18,34,19,24,43,16,18,34,23,11,34,14,22,36,18,21,39,19,13,32,0,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252
Catholic,2,707,St Columba's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,185,185,0,161,161,0,160.6,160.6,0,157,157,0,154,154,0,0,0,979.6,979.6
Catholic,2,715,St Michael's School,Primary,O,7,10,17,2,6,8,4,7,11,5,5,10,6,3,9,5,5,10,5,3,8,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Catholic,2,724,St Mary's School,Primary,O,11,11,22,16,7,23,11,11,22,14,16,30,13,12,25,15,26,41,22,9,31,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194
Catholic,2,726,St Kilian's School,Primary,O,15,20,35,21.2,13,34.2,13,16,29,8,19,27,15,21,36,13,11,24,14,17,31,0,0,0,216.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.2
Catholic,2,733,Genazzano FCJ College,Pri/Sec,O,0,10,10,0,14,14,0,20,20,0,23,23,0,25,25,0,51,51,0,51,51,0,0,0,194,0,153,153,0,151,151,0,138.2,138.2,0,155,155,0,174,174,0,149,149,0,0,0,920.2,1114.2
Catholic,2,753,St Augustine's School,Primary,O,16,18,34,13,8,21,20,23,43,12,17,29,27,24,51,20,24,44,35,16,51,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273
Catholic,2,782,St Patrick's School,Primary,O,5,18,23,14,8,22,9,13,22,9,10,19,6,8,14,4,6,10,4,8,12,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Catholic,2,836,St Patrick's School,Primary,O,19,23,42,27,28,55,18,22,40,19,16,35,24,19,43,18,22,40,16,21,37,0,0,0,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292
Catholic,2,840,St Thomas' School,Primary,O,10,10,20,11,11,22,6,6,12,12,12,24,10,13,23,6,19,25,11,10,21,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147
Catholic,2,841,St Joseph's School,Primary,O,15,15,30,24,20,44,15,23,38,22,25,47,11,19,30,16,23,39,19,17,36,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264
Catholic,2,848,St Joseph's School,Primary,O,18,19,37,11,11,22,18,21,39,15,12,27,13,18,31,13,23,36,16,12,28,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220
Catholic,2,909,St John's School,Primary,O,22,15,37,19,20,39,19,31,50,28,24,52,21,20,41,14,18.4,32.4,11,21,32,0,0,0,283.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.4
Catholic,2,914,Our Lady of Mercy College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,203,0,191.4,191.4,0,193,193,0,173,173,0,174,174,0,162,162,0,0,0,1096.4,1096.4
Catholic,2,915,St Joseph's School,Primary,O,24,30,54,13,18,31,13,11,24,15,20,35,20,17,37,17,18,35,16,17,33,0,0,0,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249
Catholic,2,923,St Brigid's School,Primary,O,19,27,46,22,15,37,22,22,44,23,19,42,17,25,42,20,17,37,18,21,39,0,0,0,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Catholic,2,924,St Columba's School,Primary,O,13,26,39,20,18,38,26,15,41,18,21,39,13,14,27,19,22,41,21,16,37,0,0,0,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262
Catholic,2,931,Our Lady Help of Christians School,Primary,O,14,17,31,14,17,31,10,17,27,14,7,21,12,4,16,9,8,17,10,11,21,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164
Catholic,2,932,St Anthony's School,Primary,O,10,10,20,17,17,34,9,13,22,10,8,18,11,4,15,2,10,12,15,18,33,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154
Catholic,2,935,St Mary's School,Primary,O,16,12,28,27,17,44,20,23,43,22,20,42,19,20,39,22,20,42,22,21,43,0,0,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281
Catholic,2,937,Sacred Heart School,Primary,O,16,22,38,18,19,37,13,20,33,14,18,32,16,22,38,15,19,34,15,14,29,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241
Catholic,2,950,St Joseph's School,Primary,O,14,22,36,15,22,37,13,21,34,16,28,44,20,10,30,16,17,33,22,18,40,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254
Catholic,2,954,St Mary's School,Primary,O,21,30,51,25,33,58,32,26,58,29,29,58,28,24,52,28,27,55,26,23,49,0,0,0,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381
Catholic,2,955,St Joseph's School,Primary,O,5,5,10,11,10,21,6,11,17,8,7,15,11,7,18,16,9,25,9,7,16,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122
Catholic,2,956,De La Salle College,Pri/Sec,O,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,28,0,28,30,0,30,0,0,0,84,189,0,189,209,0,209,203,0,203,199,0,199,205,0,205,202,0,202,0,0,0,1207,1291
Catholic,2,962,St Margaret Mary's School,Primary,O,7,11,18,14,18,32,11,4,15,9,12,21,9,11,20,7,10,17,9,12,21,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144
Catholic,2,981,St Francis Xavier School,Primary,O,22,23,45,19,12,31,23,26,49,10,15,25,26,27,53,30,17,47,25,25,50,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300
Catholic,2,991,St Laurence O'Toole School,Primary,O,10,8,18,10,10,20,12,9,21,12,15,27,15,15,30,14,11,25,9,12,21,0,0,0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162
Catholic,2,999,St Joseph's School,Primary,O,4,5,9,5,2,7,10,7,17,8,4,12,7,9,16,0,3.4,3.4,6,8,14,0,0,0,78.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.4
Catholic,2,1013,St Brigid's School,Primary,O,12,14,26,9,14,23,15,12,27,15,19,34,17,17,34,23,17,40,14,16,30,0,0,0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214
Catholic,2,1015,St James School,Primary,O,7,5,12,6,11,17,6,3,9,10,9,19,11,1,12,2,8,10,3,3,6,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
Catholic,2,1024,St Mary's School,Primary,O,23,19,42,25,15,40,19,22,41,19,16,35,17,12,29,14,10,24,8,11,19,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230
Catholic,2,1033,Holy Rosary School,Primary,O,16,17,33,13,10,23,11,14,25,9,13,22,11,7,18,15,11,26,12,8,20,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
Catholic,2,1036,St Aloysius' School,Primary,O,3,4,7,4,6,10,5,5,10,11,6,17,4,3,7,3,9,12,6,3,9,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72
Catholic,2,1041,St Anthony's School,Primary,O,16,10,26,14,17,31,21,22,43,15,4,19,12,23,35,11,10,21,11,13,24,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Catholic,2,1045,St Joseph's School,Primary,O,14,16,30,26,15,41,10,9,19,20,12,32,16,11,27,13,5,18,13,6,19,0,0,0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186
Catholic,2,1058,St Mary's School,Primary,O,5,11,16,15,7,22,8,10,18,4,12,16,10,6,16,8,6,14,7,9,16,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118
Catholic,2,1067,Holy Rosary School,Primary,O,13,11,24,12,9,21,11,11,22,10,9,19,9,14,23,10,16,26,7,17,24,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159
Catholic,2,1070,St Columba's School,Primary,O,14,11,25,17,11,28,16,21,37,8,11,19,7,11,18,3,9,12,5,9,14,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153
Catholic,2,1072,Our Lady of the Rosary,Primary,O,17,13,30,15,19,34,20,16,36,18,7,25,16,15,31,8,22,30,20,13,33,0,0,0,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219
Catholic,2,1084,St Mary's School,Primary,O,36,38,74,26,40,66,44,41,85,44,44,88,25,30,55,40,42,82,46,38,84,0,0,0,534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,534
Catholic,2,1097,St Mary's School,Primary,O,13,13,26,13,7,20,10,6,16,10,3,13,9,7,16,11,7,18,9,7,16,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
Catholic,2,1099,St Brendan's School,Primary,O,3,1,4,1,2,3,3,2,5,2,2,4,0,5,5,1,0,1,2,4,6,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Catholic,2,1101,Our Lady of the Immaculate Conception School,Primary,O,32,25,57,33,29,62,31,26,57,20,18,38,20,23,43,21,19,40,25,23,48,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345
Catholic,2,1108,St Mary's School,Primary,O,17,29,46,14,16,30,12,15,27,17,20,37,18,28,46,9,9,18,17,16,33,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237
Catholic,2,1109,St John's School,Primary,O,7,5,12,6,8,14,9,13,22,10,13,23,13,13,26,9,4,13,10,7,17,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127
Catholic,2,1122,St Brigid's College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29,57,41,32,73,27,30,57,23,32,55,21,31,52,22,14,36,0,0,0,330,330
Catholic,2,1130,St Aloysius' School,Primary,O,12,6,18,11,10,21,6,11,17,14,7,21,4,8,12,8,9,17,3,2,5,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111
Catholic,2,1134,St Joan of Arc School,Primary,O,20,19,39,25,21,46,21,22,43,24,18,42,16,21,37,9,22,31,0,23,23,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261
Catholic,2,1136,St John's School,Primary,O,14,6,20,7,5,12,7,10,17,10,6,16,9,4,13,6,5,11,11,9,20,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109
Catholic,2,1146,St John's School,Primary,O,13,14,27,26,11,37,23,22,45,10,12,22,18,18,36,13,13,26,19,15,34,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227
Catholic,2,1152,St Joseph's School,Primary,O,31,21,52,36,21,57,17,21,38,12,18,30,15,23,38,24,13,37,21,20,41,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293
Catholic,2,1164,Mary Immaculate School,Primary,O,21,14,35,7,14,21,8,13,21,13,11,24,11,11,22,9,7,16,8,9,17,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
Catholic,2,1173,St Joseph's School,Primary,O,6,6,12,0,1,1,1,6,7,6,6,12,2,3,5,7,0,7,2,0,2,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46
Catholic,2,1176,Our Lady of Lourdes School,Primary,O,10,12,22,1,1,2,9,7,16,6,3,9,3,3,6,4,7,11,4,3,7,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
Catholic,2,1177,St Joseph's School,Primary,O,6,4,10,1,4,5,2,5,7,3,0,3,5,3,8,4,5,9,1,0,1,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Catholic,2,1188,St Mary's School,Primary,O,15,16,31,16,29,45,19,17,36,23,12,35,23,11,34,18,21,39,22,14,36,0,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256
Catholic,2,1193,St Therese's School,Primary,O,29,36,65,33.4,41,74.4,30,33,63,30,26,56,34,30,64,30,31,61,32,25,57,0,0,0,440.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440.4
Catholic,2,1196,Sacred Heart School,Primary,O,3,6,9,7,4,11,6,5,11,4,4,8,12,2,14,5,8,13,1,4,5,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71
Catholic,2,1206,Our Lady of Good Counsel School,Primary,O,36,34,70,28,35,63,26,31,57,24,26,50,29,31,60,10,22,32,13,18,31,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363
Catholic,2,1212,St Kevin's School,Primary,O,12,9,21,11,13,24,17,9,26,8.4,17,25.4,11,14,25,9,19,28,9,12,21,0,0,0,170.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.4
Catholic,2,1217,St Joseph's School,Primary,O,27,29,56,23,32,55,26,19,45,26,20,46,29,27,56,30,23,53,28,28,56,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367
Catholic,2,1221,St Finbar's School,Primary,O,29,20,49,28,24,52,27.4,26,53.4,20,24,44,26,29,55,18,21,39,14,20,34,0,0,0,326.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326.4
Catholic,2,1226,Loreto Mandeville Hall,Pri/Sec,O,0,14,14,0,24,24,0,25,25,0,35,35,0,45,45,0,75,75,0,76,76,0,0,0,294,0,120,120,0,100,100,0,102,102,0,101,101,0,95,95,0,104,104,0,0,0,622,916
Catholic,2,1229,St Dominic's School,Primary,O,19,28,47,26,20,46,20,18,38,20,27,47,21,22,43,16,18,34,10,23,33,0,0,0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288
Catholic,2,1231,St Mary's School,Primary,O,22,26,48,26,15.4,41.4,15,37,52,20,24,44,23,19,42,18,16,34,12,21,33,0,0,0,294.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.4
Catholic,2,1252,Holy Rosary School,Primary,O,11,2,13,3,6,9,2.4,9,11.4,8,2,10,11,12,23,6,7,13,5,7,12,0,0,0,91.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.4
Catholic,2,1253,St Mary's School,Primary,O,5,7,12,5,5,10,10,9,19,10,5,15,11,5,16,12,9,21,8,7,15,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
Catholic,2,1260,St Joseph's School,Primary,O,3,6,9,10,7,17,7,9,16,10,10,20,10,5,15,20,8,28,3,6,9,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114
Catholic,2,1265,St Fidelis' School,Primary,O,29,31,60,28,26,54,26,30,56,35,28,63,17,32,49,22,31,53,30,35,65,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400
Catholic,2,1272,St Francis Xavier's School,Primary,O,27,27,54,20,32,52,22,28,50,23,28,51,30,25,55,26,31,57,23,27,50,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369
Catholic,2,1273,St Mary's School,Primary,O,21,34,55,18,25,43,14,23,37,9,11,20,15,17,32,18,15,33,15.2,12,27.2,0,0,0,247.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247.2
Catholic,2,1275,Our Lady Help of Christians School,Primary,O,12,19,31,24,21,45,21.4,29,50.4,27,26,53,27,30,57,26,39,65,26,32,58,0,0,0,359.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359.4
Catholic,2,1277,Our Lady of the Sacred Heart School,Primary,O,6,15,21,4,10,14,9,13,22,8,9,17,9,10,19,17,10,27,10,16,26,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146
Catholic,2,1280,St Francis Xavier School,Primary,O,15,6,21,15,13,28,5,12,17,14,9,23,12,8,20,11,11,22,12,8,20,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151
Catholic,2,1287,Our Lady of Sion College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,131,0,135,135,0,144,144,0,116,116,0,121,121,0,98,98,0,0,0,745,745
Catholic,2,1289,St Gabriel's School,Primary,O,10,6,16,9,16,25,15,7,22,11,8,19,15,14,29,11,11,22,12,12,24,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
Catholic,2,1291,St Paul's School,Primary,O,25,27,52,31,18,49,32,19,51,23,28,51,34,33,67,28,24,52,26,29,55,0,0,0,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377
Catholic,2,1292,St Joseph's School,Primary,O,10,13,23,9,14,23,9,19,28,15,7,22,9,12,21,14,10,24,8,17,25,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166
Catholic,2,1299,Salesian College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,94,202,109,82,191,107,95,202,89,84,173,88,74,162,56,66,122,0,0,0,1052,1052
Catholic,2,1301,St Patrick's School,Primary,O,9,11,20,14,9,23,9,11,20,12,10,22,8,9,17,9,9,18,4,9,13,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
Catholic,2,1309,St Joseph's School,Primary,O,7,11,18,8,5,13,11,8,19,3,1,4,14,2,16,6,4,10,6,8,14,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94
Catholic,2,1310,St Patrick's School,Primary,O,27,17,44,29,23,52,15,19,34,23,25,48,14,24,38,22,14,36,13,5,18,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270
Catholic,2,1311,St Roch's School,Primary,O,12,9,21,11,13,24,16,10,26,13,12,25,12,11,23,8,6,14,4,6,10,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143
Catholic,2,1312,Holy Eucharist School,Primary,O,7,12,19,13,12,25,7,11,18,4,12,16,16,7,23,4,9,13,19,12,31,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145
Catholic,2,1328,St Anne's School,Primary,O,20,16,36,15,17,32,11,8,19,9,12,21,12,13,25,6,9,15,9,14,23,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171
Catholic,2,1342,Our Lady of Perpetual Help School,Primary,O,19,13,32,16,15,31,14,19,33,13.2,10,23.2,16,21,37,12,14,26,16,13,29,0,0,0,211.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211.2
Catholic,2,1343,St Francis Xavier's School,Primary,O,28,36,64,36,32,68,19,24,43,29,24,53,21,21,42,23,17,40,23.6,23,46.6,0,0,0,356.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356.6
Catholic,2,1347,St Joseph's School,Primary,O,7,11,18,16,6,22,12,14,26,14,8,22,10,13,23,10,11,21,16,10,26,0,0,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158
Catholic,2,1354,St Cecilia's School,Primary,O,20,14,34,21,16,37,15,12,27,10,20,30,13,17,30,9,13,22,11,8,19,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199
Catholic,2,1368,St Joseph's School,Primary,O,23,20,43,17,12,29,13,5,18,7,16,23,6.4,15,21.4,6,12,18,1,8,9,0,0,0,161.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.4
Catholic,2,1373,St Joseph's School,Primary,O,7,2,9,4,7,11,5,9,14,4,8,12,5,14,19,7,10,17,14,6,20,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102
Catholic,2,1383,St Peter's School,Primary,O,39,29,68,31,50,81,42,29,71,40,39,79,37,41,78,40,45,85,42,38,80,0,0,0,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542
Catholic,2,1386,Santa Maria College,Secondary,O,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,165,0,169,169,0,189,189,0,147,147,0,148,148,0,138,138,0,0,0,956,956
Catholic,2,1393,Sacred Heart School,Primary,O,13,25,38,21,15,36,25,16,41,11,15,26,23,34,57,14,33,47,18,22,40,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285
Catholic,2,1398,St Mark's School,Primary,O,14,8,22,13,16,29,7,16,23,12,14,26,10,15,25,19,7,26,18,20,38,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189
Catholic,2,1406,St John the Baptist School,Primary,O,21,19,40,26,19,45,31,19,50,26,25,51,28,26,54,33,23,56,21,36,57,0,0,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,353
Catholic,2,1407,St John's School,Primary,O,14,6,20,11.2,12,23.2,11,8,19,22,14,36,20,11,31,15,12,27,14,12,26,0,0,0,182.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.2
Catholic,2,1408,St Mary's School,Primary,O,23,27,50,31,16.4,47.4,20,18,38,21,26,47,26.4,21,47.4,12,17,29,24,21,45,0,0,0,303.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.8
Catholic,2,1412,St Raphael's School,Primary,O,27,34,61,35,23,58,27,28,55,26,18,44,20,20,40,16,24,40,22,23,45,0,0,0,343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
Catholic,2,1415,St Kevin's College,Pri/Sec,O,16,0,16,21,0,21,23,0,23,25,0,25,48,0,48,102,0,102,113,0,113,0,0,0,348,226,0,226,231,0,231,213,0,213,226,0,226,205,0,205,206.2,0,206.2,0,0,0,1307.2,1655.2
Catholic,2,1416,St John the Baptist's School,Primary,O,11,15,26,9,13,22,14,7,21,8,13,21,14,8,22,10,10,20,9,7,16,0,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148
